OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,LineTotal
OD012290,O03311,P0042,2,313.18,626.36
OD012291,O10928,P0168,3,417.68,1253.04
OD012292,O01644,P0048,2,449.27,898.54
OD012293,O16751,P0055,4,146.64,586.56
OD012294,O16239,P0052,4,591.27,2365.08
OD012295,O04577,P0019,4,320.63,1282.52
OD012296,O17591,P0159,1,473.08,473.08
OD012297,O07644,P0140,3,28.02,84.06
OD012298,O02206,P0046,1,499.38,499.38
OD012299,O07371,P0096,1,501.09,501.09
OD012300,O11205,P0004,3,101.47,304.41
OD012301,O09509,P0113,5,347.57,1737.85
OD012302,O03012,P0094,5,239.61,1198.05
OD012303,O06669,P0169,2,251.02,502.04
OD012304,O19740,P0185,5,279.65,1398.25
OD012305,O02669,P0142,2,303.12,606.24
OD012306,O10660,P0057,1,185.42,185.42
OD012307,O12772,P0133,4,346.74,1386.96
OD012308,O15285,P0117,3,399.85,1199.55
OD012309,O16669,P0123,2,100.49,200.98
OD012310,O13699,P0081,2,580.49,1160.98
OD012311,O00621,P0141,3,306.72,920.16
OD012312,O19972,P0120,4,177.82,711.28
OD012313,O00745,P0025,5,209.5,1047.5
OD012314,O10958,P0012,3,497.52,1492.56
OD012315,O01932,P0122,4,324.25,1297.0
OD012316,O13675,P0134,5,317.66,1588.3
OD012317,O07452,P0190,3,554.5,1663.5
OD012318,O09015,P0022,5,343.21,1716.05
OD012319,O10628,P0008,4,223.46,893.84
OD012320,O02128,P0086,2,382.17,764.34
OD012321,O04724,P0147,1,561.52,561.52
OD012322,O10190,P0103,2,12.08,24.16
OD012323,O08121,P0021,5,290.75,1453.75
OD012324,O15811,P0174,4,270.27,1081.08
OD012325,O18714,P0093,3,524.41,1573.23
OD012326,O17220,P0138,5,400.8,2004.0
OD012327,O19037,P0140,3,28.02,84.06
OD012328,O03239,P0099,1,122.28,122.28
OD012329,O15470,P0060,2,327.36,654.72
OD012330,O05251,P0099,5,122.28,611.4
OD012331,O07946,P0193,2,489.97,979.94
OD012332,O16474,P0006,4,549.08,2196.32
OD012333,O10417,P0164,1,216.61,216.61
OD012334,O01644,P0033,4,62.77,251.08
OD012335,O17507,P0099,5,122.28,611.4
OD012336,O04787,P0126,3,478.08,1434.24
OD012337,O06167,P0134,4,317.66,1270.64
OD012338,O10780,P0132,3,504.41,1513.23
OD012339,O05633,P0133,4,346.74,1386.96
OD012340,O09489,P0061,1,164.97,164.97
OD012341,O15153,P0139,2,507.54,1015.08
OD012342,O05315,P0063,2,397.44,794.88
OD012343,O00168,P0167,1,265.03,265.03
OD012344,O10247,P0138,1,400.8,400.8
OD012345,O15729,P0065,4,62.97,251.88
OD012346,O02955,P0150,2,251.01,502.02
OD012347,O08628,P0122,4,324.25,1297.0
OD012348,O18814,P0060,4,327.36,1309.44
OD012349,O09118,P0077,4,141.31,565.24
OD012350,O02419,P0065,3,62.97,188.91
OD012351,O14058,P0113,5,347.57,1737.85
OD012352,O12575,P0166,2,300.35,600.7
OD012353,O10669,P0153,4,416.39,1665.56
OD012354,O06475,P0142,4,303.12,1212.48
OD012355,O03132,P0041,1,500.86,500.86
OD012356,O09559,P0024,3,283.22,849.66
OD012357,O09886,P0107,2,318.81,637.62
OD012358,O14530,P0170,5,359.24,1796.2
OD012359,O14009,P0141,5,306.72,1533.6
OD012360,O07422,P0073,3,171.9,515.7
OD012361,O03162,P0039,2,498.62,997.24
OD012362,O12507,P0194,3,548.36,1645.08
OD012363,O03774,P0024,4,283.22,1132.88
OD012364,O02628,P0178,1,268.6,268.6
OD012365,O04382,P0038,3,162.92,488.76
OD012366,O13109,P0065,5,62.97,314.85
OD012367,O02675,P0099,1,122.28,122.28
OD012368,O08456,P0149,5,477.67,2388.35
OD012369,O02617,P0020,4,377.41,1509.64
OD012370,O17733,P0022,2,343.21,686.42
OD012371,O09330,P0057,5,185.42,927.1
OD012372,O06799,P0026,1,526.93,526.93
OD012373,O06676,P0039,3,498.62,1495.86
OD012374,O17613,P0068,4,368.39,1473.56
OD012375,O05893,P0121,4,491.35,1965.4
OD012376,O18117,P0004,1,101.47,101.47
OD012377,O01352,P0034,3,379.93,1139.79
OD012378,O09541,P0033,2,62.77,125.54
OD012379,O16680,P0002,4,478.19,1912.76
OD012380,O06744,P0077,3,141.31,423.93
OD012381,O06918,P0149,1,477.67,477.67
OD012382,O16980,P0128,1,544.24,544.24
OD012383,O16146,P0077,4,141.31,565.24
OD012384,O17695,P0100,3,170.87,512.61
OD012385,O11781,P0093,4,524.41,2097.64
OD012386,O17516,P0023,2,444.86,889.72
OD012387,O00131,P0003,1,27.57,27.57
OD012388,O12230,P0047,4,316.43,1265.72
OD012389,O07791,P0105,3,215.98,647.94
OD012390,O17548,P0102,5,156.97,784.85
OD012391,O05048,P0090,2,281.38,562.76
OD012392,O16790,P0192,5,587.12,2935.6
OD012393,O19779,P0114,4,352.5,1410.0
OD012394,O07242,P0092,3,410.4,1231.2
OD012395,O06993,P0159,5,473.08,2365.4
OD012396,O02139,P0186,2,101.22,202.44
OD012397,O11361,P0057,4,185.42,741.68
OD012398,O18646,P0025,3,209.5,628.5
OD012399,O11826,P0023,2,444.86,889.72
OD012400,O15587,P0159,3,473.08,1419.24
OD012401,O13514,P0162,1,80.7,80.7
OD012402,O12840,P0143,1,194.05,194.05
OD012403,O08138,P0042,3,313.18,939.54
OD012404,O16030,P0111,2,578.02,1156.04
OD012405,O18221,P0137,3,48.56,145.68
OD012406,O07058,P0187,4,281.72,1126.88
OD012407,O01709,P0025,4,209.5,838.0
OD012408,O07522,P0126,2,478.08,956.16
OD012409,O10728,P0185,1,279.65,279.65
OD012410,O12371,P0098,4,246.17,984.68
OD012411,O19920,P0075,5,269.25,1346.25
OD012412,O04473,P0061,3,164.97,494.91
OD012413,O12385,P0141,2,306.72,613.44
OD012414,O14715,P0095,4,402.16,1608.64
OD012415,O04583,P0089,3,535.94,1607.82
OD012416,O14564,P0047,4,316.43,1265.72
OD012417,O03878,P0112,4,423.38,1693.52
OD012418,O14258,P0056,4,516.74,2066.96
OD012419,O08088,P0086,2,382.17,764.34
OD012420,O18523,P0191,4,129.56,518.24
OD012421,O01104,P0092,1,410.4,410.4
OD012422,O13368,P0177,2,328.46,656.92
OD012423,O05557,P0067,1,74.72,74.72
OD012424,O01401,P0109,2,415.03,830.06
OD012425,O06269,P0016,3,34.47,103.41
OD012426,O04972,P0017,4,174.46,697.84
OD012427,O19118,P0196,5,226.95,1134.75
OD012428,O12135,P0091,4,66.57,266.28
OD012429,O15673,P0145,1,259.84,259.84
OD012430,O13861,P0061,4,164.97,659.88
OD012431,O04934,P0044,4,391.56,1566.24
OD012432,O04037,P0154,2,207.17,414.34
OD012433,O17602,P0054,1,297.52,297.52
OD012434,O04504,P0102,2,156.97,313.94
OD012435,O05770,P0113,3,347.57,1042.71
OD012436,O00939,P0142,4,303.12,1212.48
OD012437,O08999,P0191,2,129.56,259.12
OD012438,O03582,P0147,3,561.52,1684.56
OD012439,O06741,P0016,1,34.47,34.47
OD012440,O05032,P0073,2,171.9,343.8
OD012441,O15638,P0103,2,12.08,24.16
OD012442,O09711,P0058,3,451.98,1355.94
OD012443,O06014,P0060,5,327.36,1636.8
OD012444,O17047,P0196,5,226.95,1134.75
OD012445,O14934,P0072,1,582.19,582.19
OD012446,O12011,P0118,3,199.52,598.56
OD012447,O03708,P0160,2,312.31,624.62
OD012448,O16795,P0019,2,320.63,641.26
OD012449,O19438,P0127,1,290.85,290.85
OD012450,O10208,P0140,5,28.02,140.1
OD012451,O13611,P0139,5,507.54,2537.7
OD012452,O14464,P0095,5,402.16,2010.8
OD012453,O15418,P0013,1,141.68,141.68
OD012454,O12153,P0006,3,549.08,1647.24
OD012455,O06502,P0106,2,64.16,128.32
OD012456,O10047,P0191,5,129.56,647.8
OD012457,O18875,P0107,2,318.81,637.62
OD012458,O06395,P0019,3,320.63,961.89
OD012459,O03797,P0059,1,114.52,114.52
OD012460,O14865,P0016,1,34.47,34.47
OD012461,O17389,P0117,2,399.85,799.7
OD012462,O08683,P0065,3,62.97,188.91
OD012463,O15913,P0152,5,373.01,1865.05
OD012464,O10353,P0020,5,377.41,1887.05
OD012465,O15511,P0078,1,259.24,259.24
OD012466,O08747,P0064,2,181.82,363.64
OD012467,O05320,P0094,5,239.61,1198.05
OD012468,O00918,P0007,4,416.37,1665.48
OD012469,O00060,P0090,4,281.38,1125.52
OD012470,O11692,P0009,5,475.89,2379.45
OD012471,O09852,P0177,5,328.46,1642.3
OD012472,O11249,P0196,5,226.95,1134.75
OD012473,O15017,P0100,5,170.87,854.35
OD012474,O09921,P0128,2,544.24,1088.48
OD012475,O19595,P0019,5,320.63,1603.15
OD012476,O13307,P0143,3,194.05,582.15
OD012477,O18003,P0132,2,504.41,1008.82
OD012478,O09922,P0087,2,523.1,1046.2
OD012479,O14833,P0042,3,313.18,939.54
OD012480,O01811,P0051,5,516.1,2580.5
OD012481,O16192,P0177,5,328.46,1642.3
OD012482,O18804,P0050,4,430.99,1723.96
OD012483,O15676,P0150,3,251.01,753.03
OD012484,O18376,P0035,4,427.56,1710.24
OD012485,O14456,P0064,5,181.82,909.1
OD012486,O15162,P0031,2,365.5,731.0
OD012487,O03323,P0111,2,578.02,1156.04
OD012488,O11067,P0048,2,449.27,898.54
OD012489,O00361,P0019,4,320.63,1282.52
OD012490,O10917,P0088,5,120.47,602.35
OD012491,O17633,P0034,1,379.93,379.93
OD012492,O17502,P0139,2,507.54,1015.08
OD012493,O01388,P0116,4,86.56,346.24
OD012494,O15303,P0066,2,318.12,636.24
OD012495,O03418,P0124,5,483.43,2417.15
OD012496,O13381,P0066,4,318.12,1272.48
OD012497,O14716,P0041,4,500.86,2003.44
OD012498,O04723,P0077,5,141.31,706.55
OD012499,O06768,P0054,4,297.52,1190.08
OD012500,O16227,P0003,5,27.57,137.85
OD012501,O15051,P0047,2,316.43,632.86
OD012502,O09442,P0098,4,246.17,984.68
OD012503,O15314,P0066,3,318.12,954.36
OD012504,O08003,P0027,2,344.79,689.58
OD012505,O13718,P0156,5,169.31,846.55
OD012506,O09330,P0045,5,79.84,399.2
OD012507,O16893,P0174,4,270.27,1081.08
OD012508,O19944,P0076,5,313.94,1569.7
OD012509,O00028,P0128,2,544.24,1088.48
OD012510,O10662,P0083,3,160.78,482.34
OD012511,O00769,P0129,5,273.78,1368.9
OD012512,O04266,P0104,1,342.08,342.08
OD012513,O14086,P0046,3,499.38,1498.14
OD012514,O17696,P0005,5,168.41,842.05
OD012515,O07983,P0168,1,417.68,417.68
OD012516,O05238,P0008,2,223.46,446.92
OD012517,O15533,P0152,4,373.01,1492.04
OD012518,O01713,P0185,5,279.65,1398.25
OD012519,O16050,P0032,1,434.51,434.51
OD012520,O10999,P0191,4,129.56,518.24
OD012521,O07579,P0133,1,346.74,346.74
OD012522,O02535,P0122,3,324.25,972.75
OD012523,O00420,P0187,3,281.72,845.16
OD012524,O09533,P0048,1,449.27,449.27
OD012525,O05408,P0187,3,281.72,845.16
OD012526,O19877,P0077,4,141.31,565.24
OD012527,O15565,P0164,5,216.61,1083.05
OD012528,O15973,P0138,2,400.8,801.6
OD012529,O13952,P0057,2,185.42,370.84
OD012530,O07787,P0119,5,184.94,924.7
OD012531,O10675,P0168,2,417.68,835.36
OD012532,O08836,P0117,5,399.85,1999.25
OD012533,O02558,P0101,4,251.11,1004.44
OD012534,O13063,P0167,5,265.03,1325.15
OD012535,O01489,P0141,4,306.72,1226.88
OD012536,O09017,P0105,5,215.98,1079.9
OD012537,O15691,P0135,4,529.51,2118.04
OD012538,O17666,P0022,1,343.21,343.21
OD012539,O01841,P0084,5,216.64,1083.2
OD012540,O13806,P0090,3,281.38,844.14
OD012541,O09781,P0141,2,306.72,613.44
OD012542,O01176,P0089,5,535.94,2679.7
OD012543,O04461,P0053,4,329.99,1319.96
OD012544,O04414,P0098,5,246.17,1230.85
OD012545,O03905,P0145,4,259.84,1039.36
OD012546,O10580,P0078,5,259.24,1296.2
OD012547,O11685,P0031,4,365.5,1462.0
OD012548,O06524,P0188,5,320.71,1603.55
OD012549,O12755,P0016,4,34.47,137.88
OD012550,O00376,P0160,5,312.31,1561.55
OD012551,O14739,P0115,3,590.53,1771.59
OD012552,O09383,P0093,1,524.41,524.41
OD012553,O16393,P0194,4,548.36,2193.44
OD012554,O07965,P0144,3,254.25,762.75
OD012555,O10260,P0183,5,253.2,1266.0
OD012556,O11663,P0002,4,478.19,1912.76
OD012557,O04496,P0091,5,66.57,332.85
OD012558,O00719,P0013,2,141.68,283.36
OD012559,O19853,P0200,1,378.2,378.2
OD012560,O05701,P0118,4,199.52,798.08
OD012561,O15437,P0110,4,114.53,458.12
OD012562,O03678,P0102,2,156.97,313.94
OD012563,O04463,P0181,5,137.94,689.7
OD012564,O19000,P0152,5,373.01,1865.05
OD012565,O01276,P0119,2,184.94,369.88
OD012566,O03495,P0196,3,226.95,680.85
OD012567,O15831,P0183,5,253.2,1266.0
OD012568,O13333,P0036,5,160.41,802.05
OD012569,O12504,P0157,2,117.69,235.38
OD012570,O14397,P0058,3,451.98,1355.94
OD012571,O07107,P0043,2,392.36,784.72
OD012572,O17932,P0053,5,329.99,1649.95
OD012573,O19014,P0027,5,344.79,1723.95
OD012574,O09610,P0104,3,342.08,1026.24
OD012575,O02547,P0137,1,48.56,48.56
OD012576,O08984,P0128,4,544.24,2176.96
OD012577,O13505,P0043,2,392.36,784.72
OD012578,O08580,P0062,5,354.7,1773.5
OD012579,O08134,P0042,3,313.18,939.54
OD012580,O07790,P0038,4,162.92,651.68
OD012581,O11949,P0185,5,279.65,1398.25
OD012582,O14779,P0109,3,415.03,1245.09
OD012583,O05346,P0154,1,207.17,207.17
OD012584,O04414,P0038,2,162.92,325.84
OD012585,O03531,P0082,2,71.82,143.64
OD012586,O13498,P0034,3,379.93,1139.79
OD012587,O17351,P0063,1,397.44,397.44
OD012588,O00084,P0114,4,352.5,1410.0
OD012589,O10234,P0040,2,177.49,354.98
OD012590,O10026,P0131,4,334.29,1337.16
OD012591,O00984,P0009,3,475.89,1427.67
OD012592,O17308,P0019,1,320.63,320.63
OD012593,O02300,P0126,4,478.08,1912.32
OD012594,O04410,P0171,4,250.72,1002.88
OD012595,O01583,P0004,2,101.47,202.94
OD012596,O08412,P0042,2,313.18,626.36
OD012597,O15047,P0089,2,535.94,1071.88
OD012598,O09257,P0051,2,516.1,1032.2
OD012599,O11166,P0148,2,96.04,192.08
OD012600,O17825,P0066,3,318.12,954.36
OD012601,O19812,P0164,1,216.61,216.61
OD012602,O00589,P0066,4,318.12,1272.48
OD012603,O14852,P0024,3,283.22,849.66
OD012604,O15325,P0057,4,185.42,741.68
OD012605,O09097,P0077,1,141.31,141.31
OD012606,O08847,P0045,4,79.84,319.36
OD012607,O18983,P0156,5,169.31,846.55
OD012608,O15230,P0182,3,66.9,200.7
OD012609,O14701,P0125,4,258.01,1032.04
OD012610,O05922,P0200,1,378.2,378.2
OD012611,O10462,P0137,1,48.56,48.56
OD012612,O16754,P0109,2,415.03,830.06
OD012613,O10202,P0057,1,185.42,185.42
OD012614,O01401,P0059,5,114.52,572.6
OD012615,O01223,P0138,4,400.8,1603.2
OD012616,O09487,P0125,2,258.01,516.02
OD012617,O12764,P0050,5,430.99,2154.95
OD012618,O10680,P0023,1,444.86,444.86
OD012619,O19042,P0036,2,160.41,320.82
OD012620,O11316,P0178,1,268.6,268.6
OD012621,O12161,P0187,1,281.72,281.72
OD012622,O18300,P0102,1,156.97,156.97
OD012623,O13573,P0031,2,365.5,731.0
OD012624,O11086,P0071,2,146.86,293.72
OD012625,O13974,P0033,4,62.77,251.08
OD012626,O09127,P0180,2,47.57,95.14
OD012627,O11490,P0016,4,34.47,137.88
OD012628,O03011,P0119,4,184.94,739.76
OD012629,O16057,P0155,3,325.81,977.43
OD012630,O18228,P0003,4,27.57,110.28
OD012631,O15810,P0107,2,318.81,637.62
OD012632,O09255,P0057,3,185.42,556.26
OD012633,O14697,P0155,3,325.81,977.43
OD012634,O03426,P0162,2,80.7,161.4
OD012635,O10160,P0193,2,489.97,979.94
OD012636,O10635,P0139,4,507.54,2030.16
OD012637,O09454,P0138,4,400.8,1603.2
OD012638,O16122,P0166,1,300.35,300.35
OD012639,O03244,P0059,5,114.52,572.6
OD012640,O08959,P0122,2,324.25,648.5
OD012641,O11025,P0128,5,544.24,2721.2
OD012642,O02958,P0012,2,497.52,995.04
OD012643,O16679,P0172,5,292.58,1462.9
OD012644,O01298,P0095,3,402.16,1206.48
OD012645,O13380,P0101,4,251.11,1004.44
OD012646,O12839,P0082,2,71.82,143.64
OD012647,O16752,P0105,3,215.98,647.94
OD012648,O17099,P0137,1,48.56,48.56
OD012649,O05954,P0099,4,122.28,489.12
OD012650,O15565,P0164,3,216.61,649.83
OD012651,O04040,P0102,3,156.97,470.91
OD012652,O15931,P0096,2,501.09,1002.18
OD012653,O03358,P0056,3,516.74,1550.22
OD012654,O08416,P0159,4,473.08,1892.32
OD012655,O08805,P0178,4,268.6,1074.4
OD012656,O09021,P0056,2,516.74,1033.48
OD012657,O19959,P0021,5,290.75,1453.75
OD012658,O06816,P0055,4,146.64,586.56
OD012659,O05940,P0049,1,524.2,524.2
OD012660,O13413,P0189,3,458.99,1376.97
OD012661,O10404,P0189,4,458.99,1835.96
OD012662,O12381,P0010,2,514.44,1028.88
OD012663,O04190,P0145,4,259.84,1039.36
OD012664,O19501,P0117,3,399.85,1199.55
OD012665,O12963,P0005,3,168.41,505.23
OD012666,O07691,P0011,3,216.91,650.73
OD012667,O04824,P0146,5,294.49,1472.45
OD012668,O15825,P0109,2,415.03,830.06
OD012669,O11809,P0080,4,562.55,2250.2
OD012670,O02145,P0079,3,74.97,224.91
OD012671,O10478,P0184,4,428.53,1714.12
OD012672,O03068,P0162,3,80.7,242.1
OD012673,O02131,P0032,2,434.51,869.02
OD012674,O19434,P0200,3,378.2,1134.6
OD012675,O16820,P0036,2,160.41,320.82
OD012676,O15316,P0138,4,400.8,1603.2
OD012677,O00168,P0002,5,478.19,2390.95
OD012678,O02966,P0025,5,209.5,1047.5
OD012679,O00466,P0002,4,478.19,1912.76
OD012680,O07728,P0005,4,168.41,673.64
OD012681,O02227,P0097,3,181.76,545.28
OD012682,O01027,P0104,5,342.08,1710.4
OD012683,O10503,P0008,4,223.46,893.84
OD012684,O15089,P0079,1,74.97,74.97
OD012685,O04498,P0192,5,587.12,2935.6
OD012686,O19625,P0005,5,168.41,842.05
OD012687,O12034,P0016,2,34.47,68.94
OD012688,O00776,P0056,2,516.74,1033.48
OD012689,O08807,P0082,5,71.82,359.1
OD012690,O17222,P0176,5,250.73,1253.65
OD012691,O01912,P0022,4,343.21,1372.84
OD012692,O05326,P0164,3,216.61,649.83
OD012693,O16391,P0130,5,471.59,2357.95
OD012694,O04236,P0140,2,28.02,56.04
OD012695,O06822,P0086,1,382.17,382.17
OD012696,O18589,P0142,1,303.12,303.12
OD012697,O18802,P0108,1,128.73,128.73
OD012698,O11994,P0101,2,251.11,502.22
OD012699,O03596,P0159,5,473.08,2365.4
OD012700,O13203,P0021,4,290.75,1163.0
OD012701,O04987,P0126,4,478.08,1912.32
OD012702,O17921,P0017,2,174.46,348.92
OD012703,O13603,P0190,5,554.5,2772.5
OD012704,O00407,P0078,1,259.24,259.24
OD012705,O02316,P0085,1,521.62,521.62
OD012706,O07801,P0077,3,141.31,423.93
OD012707,O17378,P0162,5,80.7,403.5
OD012708,O08333,P0101,4,251.11,1004.44
OD012709,O16149,P0170,4,359.24,1436.96
OD012710,O01583,P0017,3,174.46,523.38
OD012711,O18486,P0033,2,62.77,125.54
OD012712,O01956,P0121,5,491.35,2456.75
OD012713,O17439,P0048,3,449.27,1347.81
OD012714,O07065,P0018,4,278.04,1112.16
OD012715,O18910,P0014,5,520.3,2601.5
OD012716,O17372,P0182,1,66.9,66.9
OD012717,O08540,P0094,2,239.61,479.22
OD012718,O05671,P0044,3,391.56,1174.68
OD012719,O18504,P0085,5,521.62,2608.1
OD012720,O10142,P0031,3,365.5,1096.5
OD012721,O19989,P0147,5,561.52,2807.6
OD012722,O07114,P0001,4,409.01,1636.04
OD012723,O01913,P0071,4,146.86,587.44
OD012724,O16186,P0030,3,519.2,1557.6
OD012725,O13292,P0110,2,114.53,229.06
OD012726,O16053,P0048,4,449.27,1797.08
OD012727,O13736,P0103,5,12.08,60.4
OD012728,O17723,P0116,2,86.56,173.12
OD012729,O19403,P0057,4,185.42,741.68
OD012730,O01152,P0169,3,251.02,753.06
OD012731,O06680,P0198,5,79.79,398.95
OD012732,O08607,P0145,4,259.84,1039.36
OD012733,O19888,P0032,5,434.51,2172.55
OD012734,O17298,P0026,4,526.93,2107.72
OD012735,O14636,P0171,1,250.72,250.72
OD012736,O09176,P0127,1,290.85,290.85
OD012737,O02057,P0172,2,292.58,585.16
OD012738,O13320,P0108,2,128.73,257.46
OD012739,O00117,P0030,4,519.2,2076.8
OD012740,O15832,P0096,5,501.09,2505.45
OD012741,O18407,P0150,5,251.01,1255.05
OD012742,O04503,P0190,4,554.5,2218.0
OD012743,O08182,P0112,1,423.38,423.38
OD012744,O07059,P0025,3,209.5,628.5
OD012745,O01415,P0086,3,382.17,1146.51
OD012746,O00115,P0026,1,526.93,526.93
OD012747,O09867,P0093,4,524.41,2097.64
OD012748,O04808,P0100,1,170.87,170.87
OD012749,O15025,P0114,4,352.5,1410.0
OD012750,O11736,P0184,1,428.53,428.53
OD012751,O02989,P0046,4,499.38,1997.52
OD012752,O15461,P0010,3,514.44,1543.32
OD012753,O04174,P0083,3,160.78,482.34
OD012754,O04001,P0052,3,591.27,1773.81
OD012755,O10352,P0141,5,306.72,1533.6
OD012756,O06739,P0110,3,114.53,343.59
OD012757,O06177,P0099,3,122.28,366.84
OD012758,O02534,P0171,4,250.72,1002.88
OD012759,O16893,P0056,1,516.74,516.74
OD012760,O06813,P0054,2,297.52,595.04
OD012761,O08386,P0128,3,544.24,1632.72
OD012762,O09329,P0077,5,141.31,706.55
OD012763,O02956,P0145,3,259.84,779.52
OD012764,O04751,P0106,1,64.16,64.16
OD012765,O11635,P0089,1,535.94,535.94
OD012766,O09199,P0195,1,512.77,512.77
OD012767,O05611,P0075,3,269.25,807.75
OD012768,O11852,P0187,2,281.72,563.44
OD012769,O09140,P0113,5,347.57,1737.85
OD012770,O12774,P0180,3,47.57,142.71
OD012771,O10704,P0159,4,473.08,1892.32
OD012772,O01921,P0005,1,168.41,168.41
OD012773,O14865,P0034,3,379.93,1139.79
OD012774,O08305,P0106,4,64.16,256.64
OD012775,O04796,P0079,1,74.97,74.97
OD012776,O10040,P0134,2,317.66,635.32
OD012777,O08326,P0173,3,336.58,1009.74
OD012778,O05933,P0152,5,373.01,1865.05
OD012779,O19298,P0172,4,292.58,1170.32
OD012780,O04567,P0085,1,521.62,521.62
OD012781,O13601,P0058,3,451.98,1355.94
OD012782,O07028,P0100,1,170.87,170.87
OD012783,O03287,P0010,3,514.44,1543.32
OD012784,O10516,P0162,2,80.7,161.4
OD012785,O15566,P0013,1,141.68,141.68
OD012786,O11646,P0054,1,297.52,297.52
OD012787,O03381,P0065,5,62.97,314.85
OD012788,O07625,P0048,3,449.27,1347.81
OD012789,O07687,P0176,5,250.73,1253.65
OD012790,O03953,P0070,4,586.6,2346.4
OD012791,O00389,P0054,4,297.52,1190.08
OD012792,O02382,P0110,2,114.53,229.06
OD012793,O14261,P0164,5,216.61,1083.05
OD012794,O03353,P0093,4,524.41,2097.64
OD012795,O17379,P0155,4,325.81,1303.24
OD012796,O02735,P0060,5,327.36,1636.8
OD012797,O17703,P0007,5,416.37,2081.85
OD012798,O11568,P0053,5,329.99,1649.95
OD012799,O04828,P0155,1,325.81,325.81
OD012800,O12600,P0169,3,251.02,753.06
OD012801,O08752,P0093,2,524.41,1048.82
OD012802,O12424,P0111,5,578.02,2890.1
OD012803,O02336,P0181,4,137.94,551.76
OD012804,O09464,P0137,1,48.56,48.56
OD012805,O16274,P0115,2,590.53,1181.06
OD012806,O08371,P0156,4,169.31,677.24
OD012807,O09024,P0049,3,524.2,1572.6
OD012808,O16831,P0098,4,246.17,984.68
OD012809,O03958,P0020,3,377.41,1132.23
OD012810,O14896,P0075,5,269.25,1346.25
OD012811,O06372,P0121,1,491.35,491.35
OD012812,O00253,P0119,5,184.94,924.7
OD012813,O00230,P0197,3,511.01,1533.03
OD012814,O08162,P0104,4,342.08,1368.32
OD012815,O08726,P0012,3,497.52,1492.56
OD012816,O19132,P0194,4,548.36,2193.44
OD012817,O00254,P0082,1,71.82,71.82
OD012818,O10650,P0160,3,312.31,936.93
OD012819,O06261,P0008,3,223.46,670.38
OD012820,O05263,P0187,2,281.72,563.44
OD012821,O12819,P0194,3,548.36,1645.08
OD012822,O15899,P0016,2,34.47,68.94
OD012823,O12105,P0043,3,392.36,1177.08
OD012824,O09183,P0156,1,169.31,169.31
OD012825,O16704,P0029,1,54.7,54.7
OD012826,O15833,P0081,2,580.49,1160.98
OD012827,O07116,P0057,3,185.42,556.26
OD012828,O00200,P0145,2,259.84,519.68
OD012829,O07608,P0132,3,504.41,1513.23
OD012830,O02994,P0147,4,561.52,2246.08
OD012831,O04582,P0081,2,580.49,1160.98
OD012832,O14396,P0061,5,164.97,824.85
OD012833,O17638,P0111,4,578.02,2312.08
OD012834,O05339,P0138,2,400.8,801.6
OD012835,O05797,P0023,2,444.86,889.72
OD012836,O05790,P0101,5,251.11,1255.55
OD012837,O08572,P0122,5,324.25,1621.25
OD012838,O11308,P0045,5,79.84,399.2
OD012839,O08254,P0018,2,278.04,556.08
OD012840,O13376,P0163,2,240.44,480.88
OD012841,O14341,P0194,2,548.36,1096.72
OD012842,O05138,P0112,4,423.38,1693.52
OD012843,O11523,P0130,5,471.59,2357.95
OD012844,O02203,P0016,4,34.47,137.88
OD012845,O14112,P0058,3,451.98,1355.94
OD012846,O14143,P0081,1,580.49,580.49
OD012847,O10546,P0069,2,53.5,107.0
OD012848,O01566,P0009,4,475.89,1903.56
OD012849,O13232,P0111,4,578.02,2312.08
OD012850,O15952,P0128,2,544.24,1088.48
OD012851,O19055,P0193,2,489.97,979.94
OD012852,O11280,P0053,4,329.99,1319.96
OD012853,O03503,P0181,4,137.94,551.76
OD012854,O17099,P0063,1,397.44,397.44
OD012855,O00885,P0166,3,300.35,901.05
OD012856,O01884,P0059,1,114.52,114.52
OD012857,O18484,P0109,4,415.03,1660.12
OD012858,O07303,P0187,4,281.72,1126.88
OD012859,O00583,P0083,1,160.78,160.78
OD012860,O07798,P0175,2,123.39,246.78
OD012861,O17456,P0013,3,141.68,425.04
OD012862,O07983,P0056,2,516.74,1033.48
OD012863,O03542,P0076,1,313.94,313.94
OD012864,O05872,P0025,1,209.5,209.5
OD012865,O10626,P0159,4,473.08,1892.32
OD012866,O03084,P0081,2,580.49,1160.98
OD012867,O13582,P0139,4,507.54,2030.16
OD012868,O11182,P0094,1,239.61,239.61
OD012869,O12002,P0007,1,416.37,416.37
OD012870,O16429,P0161,4,254.55,1018.2
OD012871,O13805,P0171,2,250.72,501.44
OD012872,O08559,P0118,2,199.52,399.04
OD012873,O03088,P0032,4,434.51,1738.04
OD012874,O19501,P0048,5,449.27,2246.35
OD012875,O17973,P0016,4,34.47,137.88
OD012876,O19425,P0180,3,47.57,142.71
OD012877,O03105,P0014,4,520.3,2081.2
OD012878,O17329,P0141,5,306.72,1533.6
