OrderID,CustomerID,StoreID,OrderDate,OrderTime,OrderDateTime,Status,TotalAmount,DeliveryTime_minutes
O05022,C0637,S012,2025-11-13,13:31:10,2025-11-13 13:31:10,cancelled,0.0,0
O05023,C2658,S027,2025-11-08,18:36:51,2025-11-08 18:36:51,cancelled,0.0,0
O05024,C2103,S027,2025-11-09,15:51:16,2025-11-09 15:51:16,cancelled,0.0,0
O05025,C1013,S033,2025-11-20,00:34:10,2025-11-20 00:34:10,cancelled,0.0,0
O05026,C1781,S042,2025-11-09,21:20:01,2025-11-09 21:20:01,completed,1392.54,21
O05027,C2661,S039,2025-11-27,05:50:34,2025-11-27 05:50:34,completed,1724.77,24
O05028,C2872,S026,2025-12-01,18:38:00,2025-12-01 18:38:00,cancelled,0.0,0
O05029,C2547,S035,2025-10-19,02:09:30,2025-10-19 02:09:30,completed,737.26,34
O05030,C0243,S009,2025-11-03,20:43:27,2025-11-03 20:43:27,completed,934.4,41
O05031,C1155,S045,2025-11-30,02:59:21,2025-11-30 02:59:21,completed,422.39,41
O05032,C0230,S046,2025-11-26,15:44:46,2025-11-26 15:44:46,completed,1610.53,31
O05033,C2242,S003,2025-11-04,05:44:58,2025-11-04 05:44:58,completed,1081.8,39
O05034,C2901,S046,2025-11-12,19:09:35,2025-11-12 19:09:35,cancelled,0.0,0
O05035,C0145,S002,2025-11-28,16:34:52,2025-11-28 16:34:52,completed,1280.29,22
O05036,C1898,S007,2025-11-16,09:38:22,2025-11-16 09:38:22,cancelled,0.0,0
O05037,C1030,S030,2025-11-10,18:45:12,2025-11-10 18:45:12,completed,441.89,37
O05038,C2695,S049,2025-11-18,08:29:37,2025-11-18 08:29:37,completed,418.95,27
O05039,C0897,S048,2025-11-21,00:52:43,2025-11-21 00:52:43,completed,789.26,22
O05040,C2232,S013,2025-11-23,12:30:34,2025-11-23 12:30:34,cancelled,0.0,0
O05041,C0588,S006,2025-10-19,18:13:09,2025-10-19 18:13:09,completed,1336.63,24
O05042,C0168,S018,2025-11-04,15:20:21,2025-11-04 15:20:21,completed,1104.2,17
O05043,C2964,S028,2025-11-26,08:01:23,2025-11-26 08:01:23,completed,1382.4,39
O05044,C2650,S008,2025-11-19,18:05:38,2025-11-19 18:05:38,cancelled,0.0,0
O05045,C0020,S049,2025-11-05,08:37:25,2025-11-05 08:37:25,cancelled,0.0,0
O05046,C2212,S007,2025-12-01,13:27:31,2025-12-01 13:27:31,cancelled,0.0,0
O05047,C2940,S035,2025-11-15,03:02:01,2025-11-15 03:02:01,cancelled,0.0,0
O05048,C1755,S045,2025-11-27,20:46:05,2025-11-27 20:46:05,cancelled,0.0,0
O05049,C2230,S039,2025-10-24,14:51:39,2025-10-24 14:51:39,cancelled,0.0,0
O05050,C0022,S017,2025-11-27,14:17:48,2025-11-27 14:17:48,completed,50.24,31
O05051,C1757,S018,2025-11-04,14:06:31,2025-11-04 14:06:31,completed,1620.52,15
O05052,C1018,S040,2025-11-05,15:31:28,2025-11-05 15:31:28,completed,491.05,41
O05053,C0629,S024,2025-10-31,17:08:23,2025-10-31 17:08:23,cancelled,0.0,0
O05054,C0963,S042,2025-11-09,19:00:52,2025-11-09 19:00:52,completed,1388.26,17
O05055,C1936,S035,2025-11-01,11:19:25,2025-11-01 11:19:25,cancelled,0.0,0
O05056,C2445,S017,2025-11-20,01:56:29,2025-11-20 01:56:29,cancelled,0.0,0
O05057,C1681,S023,2025-11-24,00:06:41,2025-11-24 00:06:41,cancelled,0.0,0
O05058,C0744,S016,2025-11-19,02:28:13,2025-11-19 02:28:13,completed,413.29,42
O05059,C0187,S039,2025-10-27,12:22:25,2025-10-27 12:22:25,cancelled,0.0,0
O05060,C2432,S046,2025-11-26,04:37:54,2025-11-26 04:37:54,completed,1755.47,23
O05061,C2710,S023,2025-11-10,11:59:01,2025-11-10 11:59:01,completed,1787.54,35
O05062,C2922,S046,2025-10-27,07:37:33,2025-10-27 07:37:33,cancelled,0.0,0
O05063,C0170,S022,2025-11-06,13:58:21,2025-11-06 13:58:21,completed,936.48,45
O05064,C2504,S038,2025-11-24,01:10:13,2025-11-24 01:10:13,cancelled,0.0,0
O05065,C2939,S037,2025-11-24,18:53:21,2025-11-24 18:53:21,cancelled,0.0,0
O05066,C1913,S035,2025-10-18,16:12:30,2025-10-18 16:12:30,cancelled,0.0,0
O05067,C2171,S001,2025-10-25,00:46:01,2025-10-25 00:46:01,cancelled,0.0,0
O05068,C0594,S050,2025-11-25,16:05:15,2025-11-25 16:05:15,completed,108.77,43
O05069,C2416,S010,2025-10-18,20:56:31,2025-10-18 20:56:31,cancelled,0.0,0
O05070,C1601,S042,2025-10-31,10:46:47,2025-10-31 10:46:47,cancelled,0.0,0
O05071,C0332,S047,2025-11-14,10:16:45,2025-11-14 10:16:45,completed,574.16,39
O05072,C0215,S048,2025-11-12,12:39:57,2025-11-12 12:39:57,cancelled,0.0,0
O05073,C0420,S010,2025-11-01,11:58:14,2025-11-01 11:58:14,cancelled,0.0,0
O05074,C2948,S013,2025-11-23,17:43:42,2025-11-23 17:43:42,cancelled,0.0,0
O05075,C0446,S036,2025-10-20,01:15:30,2025-10-20 01:15:30,cancelled,0.0,0
O05076,C1163,S040,2025-11-19,04:00:43,2025-11-19 04:00:43,completed,845.38,17
O05077,C0707,S028,2025-10-31,15:47:23,2025-10-31 15:47:23,cancelled,0.0,0
O05078,C2072,S021,2025-11-12,12:12:08,2025-11-12 12:12:08,completed,814.9,28
O05079,C2009,S006,2025-11-18,15:50:00,2025-11-18 15:50:00,completed,1612.95,31
O05080,C0170,S033,2025-11-17,08:38:52,2025-11-17 08:38:52,completed,1240.54,25
O05081,C0949,S009,2025-10-24,19:03:02,2025-10-24 19:03:02,cancelled,0.0,0
O05082,C1607,S019,2025-11-09,18:33:59,2025-11-09 18:33:59,cancelled,0.0,0
O05083,C1993,S031,2025-11-03,14:01:29,2025-11-03 14:01:29,completed,914.16,34
O05084,C2511,S048,2025-11-27,03:51:04,2025-11-27 03:51:04,cancelled,0.0,0
O05085,C0580,S049,2025-11-26,22:54:24,2025-11-26 22:54:24,completed,1248.51,33
O05086,C1460,S049,2025-11-30,18:59:58,2025-11-30 18:59:58,completed,129.0,39
O05087,C1148,S028,2025-10-21,23:13:57,2025-10-21 23:13:57,completed,1966.38,45
O05088,C0358,S004,2025-11-27,21:26:52,2025-11-27 21:26:52,cancelled,0.0,0
O05089,C0922,S031,2025-10-24,02:47:28,2025-10-24 02:47:28,cancelled,0.0,0
O05090,C1673,S026,2025-10-25,20:32:51,2025-10-25 20:32:51,completed,870.69,23
O05091,C1044,S042,2025-10-23,12:15:11,2025-10-23 12:15:11,completed,136.61,44
O05092,C0381,S040,2025-11-02,10:52:03,2025-11-02 10:52:03,completed,451.37,15
O05093,C2232,S023,2025-10-18,12:36:17,2025-10-18 12:36:17,cancelled,0.0,0
O05094,C2199,S008,2025-11-03,01:35:04,2025-11-03 01:35:04,cancelled,0.0,0
O05095,C0657,S020,2025-11-17,18:22:34,2025-11-17 18:22:34,cancelled,0.0,0
O05096,C1740,S039,2025-11-13,06:46:35,2025-11-13 06:46:35,completed,68.59,25
O05097,C1217,S007,2025-10-21,06:23:45,2025-10-21 06:23:45,completed,1081.93,21
O05098,C0731,S001,2025-11-07,18:59:19,2025-11-07 18:59:19,completed,1386.44,34
O05099,C0080,S025,2025-11-14,10:54:33,2025-11-14 10:54:33,completed,238.23,21
O05100,C0093,S008,2025-11-07,02:07:14,2025-11-07 02:07:14,cancelled,0.0,0
O05101,C1017,S022,2025-11-12,19:02:19,2025-11-12 19:02:19,completed,977.89,21
O05102,C1847,S044,2025-10-31,09:49:11,2025-10-31 09:49:11,completed,255.42,22
O05103,C0617,S039,2025-11-25,14:05:21,2025-11-25 14:05:21,cancelled,0.0,0
O05104,C0448,S005,2025-11-14,07:31:44,2025-11-14 07:31:44,cancelled,0.0,0
O05105,C1143,S017,2025-11-16,17:52:42,2025-11-16 17:52:42,completed,1181.04,28
O05106,C1663,S008,2025-10-26,09:41:01,2025-10-26 09:41:01,cancelled,0.0,0
O05107,C1606,S018,2025-10-23,17:59:59,2025-10-23 17:59:59,cancelled,0.0,0
O05108,C2750,S043,2025-11-28,23:57:19,2025-11-28 23:57:19,completed,415.3,27
O05109,C0744,S035,2025-10-29,05:53:43,2025-10-29 05:53:43,completed,1951.84,22
O05110,C0073,S037,2025-10-19,21:15:30,2025-10-19 21:15:30,cancelled,0.0,0
O05111,C1132,S017,2025-11-10,16:09:55,2025-11-10 16:09:55,completed,1057.24,26
O05112,C2873,S023,2025-11-23,17:21:15,2025-11-23 17:21:15,completed,1377.98,19
O05113,C0526,S004,2025-11-08,09:45:56,2025-11-08 09:45:56,completed,781.21,20
O05114,C0222,S046,2025-10-25,16:29:44,2025-10-25 16:29:44,completed,735.05,28
O05115,C2210,S050,2025-11-21,07:59:12,2025-11-21 07:59:12,completed,1748.1,40
O05116,C1483,S018,2025-10-26,06:17:45,2025-10-26 06:17:45,cancelled,0.0,0
O05117,C0117,S045,2025-11-27,17:30:14,2025-11-27 17:30:14,cancelled,0.0,0
O05118,C0508,S011,2025-12-01,17:59:14,2025-12-01 17:59:14,cancelled,0.0,0
O05119,C1242,S006,2025-10-24,21:27:23,2025-10-24 21:27:23,completed,968.54,16
O05120,C0418,S004,2025-10-21,03:34:24,2025-10-21 03:34:24,completed,1363.44,18
O05121,C0467,S001,2025-11-02,07:21:09,2025-11-02 07:21:09,cancelled,0.0,0
O05122,C1365,S004,2025-11-07,05:05:09,2025-11-07 05:05:09,cancelled,0.0,0
O05123,C1798,S033,2025-11-28,00:03:08,2025-11-28 00:03:08,completed,456.42,43
O05124,C0877,S009,2025-11-28,19:34:56,2025-11-28 19:34:56,completed,364.16,39
O05125,C0536,S016,2025-10-22,15:44:40,2025-10-22 15:44:40,completed,635.22,45
O05126,C0631,S027,2025-10-24,04:19:04,2025-10-24 04:19:04,cancelled,0.0,0
O05127,C1720,S040,2025-11-01,01:15:32,2025-11-01 01:15:32,completed,1920.17,19
O05128,C0186,S049,2025-11-15,14:08:37,2025-11-15 14:08:37,completed,1958.86,33
O05129,C0780,S004,2025-11-26,23:58:02,2025-11-26 23:58:02,cancelled,0.0,0
O05130,C1300,S033,2025-11-26,21:49:37,2025-11-26 21:49:37,cancelled,0.0,0
O05131,C2835,S017,2025-11-19,21:30:59,2025-11-19 21:30:59,completed,353.62,19
O05132,C1311,S035,2025-11-14,21:48:55,2025-11-14 21:48:55,completed,1199.26,24
O05133,C0370,S045,2025-11-23,01:45:43,2025-11-23 01:45:43,cancelled,0.0,0
O05134,C2459,S032,2025-10-22,18:43:44,2025-10-22 18:43:44,completed,146.41,15
O05135,C1669,S023,2025-11-14,09:35:04,2025-11-14 09:35:04,completed,1754.71,29
O05136,C1221,S011,2025-11-04,13:24:38,2025-11-04 13:24:38,cancelled,0.0,0
O05137,C2214,S044,2025-10-31,19:28:38,2025-10-31 19:28:38,completed,516.84,38
O05138,C1640,S050,2025-10-19,23:37:13,2025-10-19 23:37:13,completed,1598.85,44
O05139,C0203,S043,2025-10-19,02:08:01,2025-10-19 02:08:01,cancelled,0.0,0
O05140,C0565,S009,2025-11-06,08:55:01,2025-11-06 08:55:01,completed,1015.75,33
O05141,C1707,S046,2025-11-06,10:24:12,2025-11-06 10:24:12,cancelled,0.0,0
O05142,C2716,S041,2025-11-26,22:06:08,2025-11-26 22:06:08,completed,1722.71,33
O05143,C1716,S011,2025-11-27,03:59:08,2025-11-27 03:59:08,cancelled,0.0,0
O05144,C0156,S026,2025-11-24,19:27:16,2025-11-24 19:27:16,cancelled,0.0,0
O05145,C0145,S023,2025-11-07,07:17:46,2025-11-07 07:17:46,completed,708.17,36
O05146,C1906,S031,2025-11-21,06:21:50,2025-11-21 06:21:50,completed,102.36,45
O05147,C2186,S039,2025-11-07,08:51:01,2025-11-07 08:51:01,completed,936.81,29
O05148,C1498,S014,2025-10-20,02:38:36,2025-10-20 02:38:36,cancelled,0.0,0
O05149,C1492,S009,2025-11-08,01:07:00,2025-11-08 01:07:00,cancelled,0.0,0
O05150,C0429,S028,2025-11-23,14:58:51,2025-11-23 14:58:51,completed,423.91,32
O05151,C1617,S041,2025-11-16,14:08:23,2025-11-16 14:08:23,cancelled,0.0,0
O05152,C1083,S022,2025-10-25,01:01:21,2025-10-25 01:01:21,completed,614.58,27
O05153,C2295,S046,2025-11-19,07:32:38,2025-11-19 07:32:38,cancelled,0.0,0
O05154,C1602,S048,2025-11-06,19:34:26,2025-11-06 19:34:26,completed,1153.01,45
O05155,C1418,S029,2025-11-27,16:30:40,2025-11-27 16:30:40,completed,722.25,19
O05156,C0493,S021,2025-10-24,07:37:34,2025-10-24 07:37:34,cancelled,0.0,0
O05157,C2599,S020,2025-11-18,20:01:11,2025-11-18 20:01:11,completed,364.55,20
O05158,C2144,S015,2025-11-01,06:30:25,2025-11-01 06:30:25,cancelled,0.0,0
O05159,C2281,S026,2025-11-04,15:05:47,2025-11-04 15:05:47,completed,108.7,18
O05160,C1612,S041,2025-10-26,09:40:07,2025-10-26 09:40:07,cancelled,0.0,0
O05161,C2886,S025,2025-10-28,04:29:14,2025-10-28 04:29:14,cancelled,0.0,0
O05162,C1103,S049,2025-11-06,19:27:50,2025-11-06 19:27:50,cancelled,0.0,0
O05163,C2343,S041,2025-11-16,07:23:15,2025-11-16 07:23:15,cancelled,0.0,0
O05164,C2689,S045,2025-11-02,23:37:20,2025-11-02 23:37:20,completed,1834.87,23
O05165,C2245,S016,2025-10-26,06:55:09,2025-10-26 06:55:09,completed,1368.19,26
O05166,C1344,S035,2025-11-18,08:11:58,2025-11-18 08:11:58,completed,936.58,26
O05167,C1605,S033,2025-11-17,14:40:34,2025-11-17 14:40:34,completed,284.02,41
O05168,C0018,S020,2025-10-26,04:29:22,2025-10-26 04:29:22,completed,1370.91,32
O05169,C2001,S034,2025-11-22,21:51:49,2025-11-22 21:51:49,completed,1514.68,42
O05170,C2977,S017,2025-10-29,12:06:40,2025-10-29 12:06:40,completed,1841.79,29
O05171,C2780,S010,2025-11-27,03:39:13,2025-11-27 03:39:13,cancelled,0.0,0
O05172,C1043,S039,2025-11-28,00:54:23,2025-11-28 00:54:23,cancelled,0.0,0
O05173,C2660,S015,2025-10-19,23:02:10,2025-10-19 23:02:10,completed,1223.76,16
O05174,C0179,S049,2025-10-20,04:19:44,2025-10-20 04:19:44,cancelled,0.0,0
O05175,C0913,S043,2025-11-21,05:49:47,2025-11-21 05:49:47,cancelled,0.0,0
O05176,C0147,S018,2025-11-14,07:56:23,2025-11-14 07:56:23,cancelled,0.0,0
O05177,C1166,S039,2025-10-20,09:59:36,2025-10-20 09:59:36,cancelled,0.0,0
O05178,C1948,S032,2025-10-23,22:25:27,2025-10-23 22:25:27,completed,765.21,18
O05179,C1598,S030,2025-11-18,18:07:42,2025-11-18 18:07:42,completed,1771.8,21
O05180,C0741,S044,2025-10-23,08:04:48,2025-10-23 08:04:48,cancelled,0.0,0
O05181,C2882,S038,2025-11-20,15:43:32,2025-11-20 15:43:32,completed,1197.81,43
O05182,C0563,S013,2025-11-25,02:32:54,2025-11-25 02:32:54,completed,1135.18,45
O05183,C2578,S003,2025-11-12,03:31:50,2025-11-12 03:31:50,cancelled,0.0,0
O05184,C0316,S042,2025-11-15,04:57:14,2025-11-15 04:57:14,completed,1162.88,40
O05185,C1923,S048,2025-11-22,23:52:05,2025-11-22 23:52:05,cancelled,0.0,0
O05186,C2107,S011,2025-10-27,22:29:04,2025-10-27 22:29:04,cancelled,0.0,0
O05187,C1463,S030,2025-11-04,22:10:05,2025-11-04 22:10:05,completed,1746.52,42
O05188,C1809,S046,2025-10-25,09:14:39,2025-10-25 09:14:39,completed,1360.35,45
O05189,C1962,S024,2025-10-18,11:14:19,2025-10-18 11:14:19,cancelled,0.0,0
O05190,C0270,S018,2025-10-29,22:48:01,2025-10-29 22:48:01,completed,493.13,37
O05191,C2115,S008,2025-11-30,16:04:42,2025-11-30 16:04:42,completed,1183.97,18
O05192,C1634,S005,2025-11-09,07:18:58,2025-11-09 07:18:58,cancelled,0.0,0
O05193,C0806,S036,2025-11-24,00:38:14,2025-11-24 00:38:14,completed,1587.8,30
O05194,C1124,S014,2025-11-17,18:24:47,2025-11-17 18:24:47,completed,1035.06,35
O05195,C1662,S026,2025-10-31,04:37:31,2025-10-31 04:37:31,completed,1415.9,18
O05196,C1654,S008,2025-11-15,01:28:24,2025-11-15 01:28:24,completed,899.18,42
O05197,C2402,S023,2025-10-19,20:08:54,2025-10-19 20:08:54,cancelled,0.0,0
O05198,C2134,S016,2025-10-26,13:20:16,2025-10-26 13:20:16,completed,241.87,44
O05199,C0566,S010,2025-10-18,04:41:37,2025-10-18 04:41:37,completed,1447.23,32
O05200,C1505,S048,2025-11-20,03:56:59,2025-11-20 03:56:59,cancelled,0.0,0
O05201,C1567,S049,2025-10-26,14:38:46,2025-10-26 14:38:46,cancelled,0.0,0
O05202,C1552,S018,2025-10-21,22:18:25,2025-10-21 22:18:25,completed,1561.01,40
O05203,C1147,S019,2025-10-26,03:31:51,2025-10-26 03:31:51,completed,154.52,38
O05204,C2901,S015,2025-11-21,23:21:30,2025-11-21 23:21:30,cancelled,0.0,0
O05205,C0317,S010,2025-10-20,10:09:35,2025-10-20 10:09:35,cancelled,0.0,0
O05206,C2753,S032,2025-12-01,03:11:32,2025-12-01 03:11:32,cancelled,0.0,0
O05207,C1392,S022,2025-11-11,11:10:31,2025-11-11 11:10:31,cancelled,0.0,0
O05208,C0195,S014,2025-11-17,01:25:21,2025-11-17 01:25:21,completed,589.28,35
O05209,C2139,S012,2025-11-11,13:32:33,2025-11-11 13:32:33,completed,1890.98,24
O05210,C2823,S042,2025-10-19,09:59:29,2025-10-19 09:59:29,completed,531.58,35
O05211,C1806,S034,2025-11-09,09:14:13,2025-11-09 09:14:13,cancelled,0.0,0
O05212,C2380,S044,2025-11-19,04:16:33,2025-11-19 04:16:33,completed,1007.24,25
O05213,C0444,S029,2025-11-16,22:38:56,2025-11-16 22:38:56,completed,1944.26,31
O05214,C1331,S012,2025-11-27,05:26:52,2025-11-27 05:26:52,cancelled,0.0,0
O05215,C0941,S015,2025-11-21,11:56:14,2025-11-21 11:56:14,completed,706.28,40
O05216,C0851,S043,2025-10-24,23:45:46,2025-10-24 23:45:46,cancelled,0.0,0
O05217,C0932,S023,2025-11-10,02:56:46,2025-11-10 02:56:46,cancelled,0.0,0
O05218,C2424,S026,2025-11-26,09:11:53,2025-11-26 09:11:53,completed,1539.01,25
O05219,C2262,S022,2025-10-29,03:59:08,2025-10-29 03:59:08,cancelled,0.0,0
O05220,C0724,S009,2025-11-05,23:46:11,2025-11-05 23:46:11,cancelled,0.0,0
O05221,C0927,S030,2025-11-22,15:12:07,2025-11-22 15:12:07,completed,1494.03,20
O05222,C1726,S038,2025-10-26,23:08:42,2025-10-26 23:08:42,completed,77.19,37
O05223,C0207,S024,2025-11-02,17:41:33,2025-11-02 17:41:33,completed,1725.73,39
O05224,C0892,S011,2025-11-07,01:54:27,2025-11-07 01:54:27,completed,340.99,34
O05225,C0586,S007,2025-11-10,14:10:48,2025-11-10 14:10:48,cancelled,0.0,0
O05226,C1616,S023,2025-10-27,12:21:21,2025-10-27 12:21:21,cancelled,0.0,0
O05227,C2333,S019,2025-11-01,17:35:40,2025-11-01 17:35:40,completed,1105.28,29
O05228,C1467,S014,2025-11-18,19:09:46,2025-11-18 19:09:46,completed,1943.0,26
O05229,C0752,S002,2025-11-15,17:04:08,2025-11-15 17:04:08,cancelled,0.0,0
O05230,C0077,S048,2025-11-10,12:40:09,2025-11-10 12:40:09,completed,1327.58,21
O05231,C2128,S001,2025-11-10,15:40:57,2025-11-10 15:40:57,cancelled,0.0,0
O05232,C1805,S030,2025-11-04,00:52:40,2025-11-04 00:52:40,completed,1658.9,42
O05233,C0151,S009,2025-11-23,06:56:02,2025-11-23 06:56:02,completed,642.25,44
O05234,C1113,S036,2025-11-23,01:39:31,2025-11-23 01:39:31,completed,840.2,21
O05235,C0212,S021,2025-10-24,21:05:12,2025-10-24 21:05:12,cancelled,0.0,0
O05236,C1449,S013,2025-10-20,05:36:50,2025-10-20 05:36:50,completed,832.64,15
O05237,C2965,S014,2025-11-29,17:00:24,2025-11-29 17:00:24,cancelled,0.0,0
O05238,C2190,S012,2025-11-22,08:55:07,2025-11-22 08:55:07,completed,604.16,41
O05239,C1648,S016,2025-11-20,10:15:34,2025-11-20 10:15:34,completed,1895.63,21
O05240,C0020,S011,2025-11-23,10:35:41,2025-11-23 10:35:41,completed,1373.98,39
O05241,C1989,S042,2025-11-12,10:14:40,2025-11-12 10:14:40,cancelled,0.0,0
O05242,C0523,S044,2025-11-21,04:13:15,2025-11-21 04:13:15,cancelled,0.0,0
O05243,C2837,S027,2025-11-08,15:56:37,2025-11-08 15:56:37,cancelled,0.0,0
O05244,C0088,S002,2025-10-23,12:04:18,2025-10-23 12:04:18,completed,1612.18,16
O05245,C0493,S008,2025-10-26,22:55:20,2025-10-26 22:55:20,cancelled,0.0,0
O05246,C0914,S038,2025-11-09,09:40:49,2025-11-09 09:40:49,completed,1593.53,28
O05247,C2502,S004,2025-11-20,00:20:33,2025-11-20 00:20:33,cancelled,0.0,0
O05248,C0991,S037,2025-11-27,00:43:36,2025-11-27 00:43:36,cancelled,0.0,0
O05249,C0064,S048,2025-11-17,18:39:52,2025-11-17 18:39:52,completed,1230.92,16
O05250,C2736,S029,2025-11-23,19:30:21,2025-11-23 19:30:21,completed,1735.33,30
O05251,C2309,S014,2025-10-22,02:46:20,2025-10-22 02:46:20,completed,1418.76,24
O05252,C1132,S025,2025-10-19,10:38:46,2025-10-19 10:38:46,completed,744.65,32
O05253,C1038,S008,2025-11-22,23:24:15,2025-11-22 23:24:15,cancelled,0.0,0
O05254,C0151,S008,2025-10-23,01:25:14,2025-10-23 01:25:14,cancelled,0.0,0
O05255,C1506,S032,2025-11-05,14:04:11,2025-11-05 14:04:11,completed,1969.78,34
O05256,C1242,S036,2025-10-21,04:27:21,2025-10-21 04:27:21,cancelled,0.0,0
O05257,C0220,S022,2025-10-25,08:21:54,2025-10-25 08:21:54,cancelled,0.0,0
O05258,C2272,S032,2025-11-29,11:49:26,2025-11-29 11:49:26,completed,51.74,37
O05259,C0191,S048,2025-11-27,03:46:31,2025-11-27 03:46:31,completed,1999.53,19
O05260,C0705,S030,2025-11-29,01:45:58,2025-11-29 01:45:58,completed,1174.24,44
O05261,C0606,S019,2025-10-31,06:13:16,2025-10-31 06:13:16,completed,632.95,33
O05262,C0412,S045,2025-10-28,12:29:27,2025-10-28 12:29:27,cancelled,0.0,0
O05263,C1174,S039,2025-10-25,02:08:16,2025-10-25 02:08:16,cancelled,0.0,0
O05264,C2709,S007,2025-10-27,00:18:20,2025-10-27 00:18:20,cancelled,0.0,0
O05265,C0320,S003,2025-11-16,02:48:24,2025-11-16 02:48:24,completed,1920.6,28
O05266,C0087,S007,2025-10-23,10:44:58,2025-10-23 10:44:58,completed,282.76,40
O05267,C2373,S025,2025-11-05,15:51:39,2025-11-05 15:51:39,cancelled,0.0,0
O05268,C1495,S017,2025-11-24,18:36:05,2025-11-24 18:36:05,completed,1537.68,42
O05269,C1445,S020,2025-11-01,14:15:58,2025-11-01 14:15:58,cancelled,0.0,0
O05270,C0060,S046,2025-11-17,09:46:58,2025-11-17 09:46:58,cancelled,0.0,0
O05271,C0886,S005,2025-11-10,03:34:02,2025-11-10 03:34:02,completed,1980.03,15
O05272,C0192,S046,2025-11-16,14:46:43,2025-11-16 14:46:43,cancelled,0.0,0
O05273,C0718,S041,2025-10-22,04:10:02,2025-10-22 04:10:02,completed,756.0,36
O05274,C0492,S020,2025-11-15,01:01:31,2025-11-15 01:01:31,cancelled,0.0,0
O05275,C2010,S018,2025-10-20,03:14:18,2025-10-20 03:14:18,completed,1496.85,25
O05276,C1414,S037,2025-11-29,06:36:18,2025-11-29 06:36:18,cancelled,0.0,0
O05277,C1862,S046,2025-11-09,02:34:39,2025-11-09 02:34:39,completed,760.67,17
O05278,C0741,S043,2025-10-25,03:32:25,2025-10-25 03:32:25,completed,147.64,30
O05279,C2016,S032,2025-11-28,08:48:24,2025-11-28 08:48:24,cancelled,0.0,0
O05280,C0073,S021,2025-10-18,06:48:32,2025-10-18 06:48:32,cancelled,0.0,0
O05281,C0372,S024,2025-10-30,05:09:50,2025-10-30 05:09:50,completed,1854.13,33
O05282,C2040,S032,2025-12-01,08:39:25,2025-12-01 08:39:25,cancelled,0.0,0
O05283,C0199,S023,2025-11-11,09:36:20,2025-11-11 09:36:20,completed,112.14,41
O05284,C1942,S004,2025-10-28,02:22:12,2025-10-28 02:22:12,completed,722.77,38
O05285,C1898,S020,2025-11-05,18:37:45,2025-11-05 18:37:45,cancelled,0.0,0
O05286,C0291,S045,2025-11-22,11:08:15,2025-11-22 11:08:15,cancelled,0.0,0
O05287,C1854,S048,2025-10-29,15:57:16,2025-10-29 15:57:16,completed,694.62,27
O05288,C2450,S039,2025-10-18,09:47:30,2025-10-18 09:47:30,completed,1766.22,38
O05289,C1439,S027,2025-10-23,19:24:28,2025-10-23 19:24:28,completed,692.51,19
O05290,C2284,S041,2025-11-03,19:58:42,2025-11-03 19:58:42,cancelled,0.0,0
O05291,C0545,S023,2025-11-29,04:22:07,2025-11-29 04:22:07,cancelled,0.0,0
O05292,C2931,S007,2025-11-27,11:41:36,2025-11-27 11:41:36,completed,1897.52,21
O05293,C2761,S016,2025-10-26,01:21:42,2025-10-26 01:21:42,completed,1016.57,34
O05294,C2153,S015,2025-11-28,00:43:14,2025-11-28 00:43:14,completed,642.14,45
O05295,C0827,S043,2025-11-18,10:08:36,2025-11-18 10:08:36,completed,585.86,19
O05296,C2096,S034,2025-11-15,12:59:45,2025-11-15 12:59:45,cancelled,0.0,0
O05297,C0708,S024,2025-11-07,05:05:25,2025-11-07 05:05:25,completed,1492.81,17
O05298,C0215,S012,2025-11-09,20:46:06,2025-11-09 20:46:06,completed,1084.24,43
O05299,C1429,S013,2025-11-23,16:14:33,2025-11-23 16:14:33,cancelled,0.0,0
O05300,C1686,S010,2025-11-11,23:26:24,2025-11-11 23:26:24,completed,1492.87,43
O05301,C0954,S027,2025-11-09,10:21:20,2025-11-09 10:21:20,cancelled,0.0,0
O05302,C1547,S003,2025-11-03,14:16:19,2025-11-03 14:16:19,completed,1791.2,33
O05303,C2241,S018,2025-11-15,00:18:26,2025-11-15 00:18:26,cancelled,0.0,0
O05304,C2982,S025,2025-11-30,10:17:30,2025-11-30 10:17:30,completed,1762.46,17
O05305,C2555,S035,2025-10-19,06:01:32,2025-10-19 06:01:32,cancelled,0.0,0
O05306,C1418,S002,2025-11-14,14:42:22,2025-11-14 14:42:22,cancelled,0.0,0
O05307,C0413,S045,2025-10-21,15:58:49,2025-10-21 15:58:49,completed,1440.46,38
O05308,C0928,S016,2025-10-27,16:16:38,2025-10-27 16:16:38,completed,1517.91,34
O05309,C1859,S008,2025-11-05,10:23:15,2025-11-05 10:23:15,cancelled,0.0,0
O05310,C1381,S030,2025-10-31,08:27:56,2025-10-31 08:27:56,cancelled,0.0,0
O05311,C2809,S037,2025-10-19,14:20:45,2025-10-19 14:20:45,cancelled,0.0,0
O05312,C2314,S005,2025-10-23,07:11:08,2025-10-23 07:11:08,cancelled,0.0,0
O05313,C1752,S032,2025-11-09,20:05:19,2025-11-09 20:05:19,completed,1968.98,37
O05314,C2069,S041,2025-10-24,15:09:16,2025-10-24 15:09:16,completed,238.13,32
O05315,C2758,S031,2025-10-23,15:10:00,2025-10-23 15:10:00,cancelled,0.0,0
O05316,C0380,S042,2025-11-02,19:06:28,2025-11-02 19:06:28,cancelled,0.0,0
